timestamp1,txn_count,dataset
2018-12-17 00:00:00+00:00,570051,ethereum
2018-12-18 00:00:00+00:00,556320,ethereum
2018-12-19 00:00:00+00:00,597824,ethereum
2018-12-20 00:00:00+00:00,602429,ethereum
2018-12-21 00:00:00+00:00,606526,ethereum
2018-12-22 00:00:00+00:00,495551,ethereum
2018-12-23 00:00:00+00:00,543655,ethereum
2018-12-24 00:00:00+00:00,615551,ethereum
2018-12-25 00:00:00+00:00,535001,ethereum
2018-12-26 00:00:00+00:00,560047,ethereum
2018-12-27 00:00:00+00:00,548411,ethereum
2018-12-28 00:00:00+00:00,572189,ethereum
2018-12-29 00:00:00+00:00,543746,ethereum
2018-12-30 00:00:00+00:00,460395,ethereum
2018-12-31 00:00:00+00:00,522040,ethereum
2019-01-01 00:00:00+00:00,448168,ethereum
2019-01-02 00:00:00+00:00,589959,ethereum
2019-01-03 00:00:00+00:00,596620,ethereum
2019-01-04 00:00:00+00:00,549398,ethereum
2019-01-05 00:00:00+00:00,511189,ethereum
2019-01-06 00:00:00+00:00,487372,ethereum
2019-01-07 00:00:00+00:00,550964,ethereum
2019-01-08 00:00:00+00:00,553367,ethereum
2019-01-09 00:00:00+00:00,558847,ethereum
2019-01-10 00:00:00+00:00,582839,ethereum
2019-01-11 00:00:00+00:00,541838,ethereum
2019-01-12 00:00:00+00:00,452707,ethereum
2019-01-13 00:00:00+00:00,481347,ethereum
2019-01-14 00:00:00+00:00,577239,ethereum
2019-01-15 00:00:00+00:00,539896,ethereum
2019-01-16 00:00:00+00:00,507687,ethereum
2019-01-17 00:00:00+00:00,517082,ethereum
2019-01-18 00:00:00+00:00,538899,ethereum
2019-01-19 00:00:00+00:00,539125,ethereum
2019-01-20 00:00:00+00:00,537705,ethereum
2019-01-21 00:00:00+00:00,582751,ethereum
2019-01-22 00:00:00+00:00,605558,ethereum
2019-01-23 00:00:00+00:00,533819,ethereum
2019-01-24 00:00:00+00:00,520130,ethereum
2019-01-25 00:00:00+00:00,504903,ethereum
2019-01-26 00:00:00+00:00,464380,ethereum
2019-01-27 00:00:00+00:00,488814,ethereum
2019-01-28 00:00:00+00:00,568564,ethereum
2019-01-29 00:00:00+00:00,566026,ethereum
2019-01-30 00:00:00+00:00,555347,ethereum
2019-01-31 00:00:00+00:00,517057,ethereum
2019-02-01 00:00:00+00:00,498856,ethereum
2019-02-02 00:00:00+00:00,450314,ethereum
2019-02-03 00:00:00+00:00,424378,ethereum
2019-02-04 00:00:00+00:00,416394,ethereum
2019-02-05 00:00:00+00:00,414815,ethereum
2019-02-06 00:00:00+00:00,429065,ethereum
2019-02-07 00:00:00+00:00,428676,ethereum
2019-02-08 00:00:00+00:00,471952,ethereum
2019-02-09 00:00:00+00:00,417129,ethereum
2019-02-10 00:00:00+00:00,381151,ethereum
2019-02-11 00:00:00+00:00,429007,ethereum
2019-02-12 00:00:00+00:00,438111,ethereum
2019-02-13 00:00:00+00:00,491354,ethereum
2019-02-14 00:00:00+00:00,474782,ethereum
2019-02-15 00:00:00+00:00,468599,ethereum
2019-02-16 00:00:00+00:00,454309,ethereum
2019-02-17 00:00:00+00:00,447945,ethereum
2019-02-18 00:00:00+00:00,512455,ethereum
2019-02-19 00:00:00+00:00,533602,ethereum
2019-02-20 00:00:00+00:00,530268,ethereum
2019-02-21 00:00:00+00:00,544817,ethereum
2019-02-22 00:00:00+00:00,530839,ethereum
2019-02-23 00:00:00+00:00,476225,ethereum
2019-02-24 00:00:00+00:00,540201,ethereum
2019-02-25 00:00:00+00:00,573756,ethereum
2019-02-26 00:00:00+00:00,553925,ethereum
2019-02-27 00:00:00+00:00,539516,ethereum
2019-02-28 00:00:00+00:00,541458,ethereum
2019-03-01 00:00:00+00:00,547622,ethereum
2019-03-02 00:00:00+00:00,526912,ethereum
2019-03-03 00:00:00+00:00,492382,ethereum
2019-03-04 00:00:00+00:00,620211,ethereum
2019-03-05 00:00:00+00:00,598085,ethereum
2019-03-06 00:00:00+00:00,578932,ethereum
2019-03-07 00:00:00+00:00,572685,ethereum
2019-03-08 00:00:00+00:00,562361,ethereum
2019-03-09 00:00:00+00:00,555854,ethereum
2019-03-10 00:00:00+00:00,484038,ethereum
2019-03-11 00:00:00+00:00,536412,ethereum
2019-03-12 00:00:00+00:00,564306,ethereum
2019-03-13 00:00:00+00:00,573281,ethereum
2019-03-14 00:00:00+00:00,573828,ethereum
2019-03-15 00:00:00+00:00,553012,ethereum
2019-03-16 00:00:00+00:00,504183,ethereum
2019-03-17 00:00:00+00:00,494872,ethereum
2019-03-18 00:00:00+00:00,573940,ethereum
2019-03-19 00:00:00+00:00,635940,ethereum
2019-03-20 00:00:00+00:00,630313,ethereum
2019-03-21 00:00:00+00:00,618318,ethereum
2019-03-22 00:00:00+00:00,628700,ethereum
2019-03-23 00:00:00+00:00,561778,ethereum
2019-03-24 00:00:00+00:00,549073,ethereum
2019-03-25 00:00:00+00:00,648670,ethereum
2019-03-26 00:00:00+00:00,629010,ethereum
2019-03-27 00:00:00+00:00,625948,ethereum
2019-03-28 00:00:00+00:00,634367,ethereum
2019-03-29 00:00:00+00:00,640352,ethereum
2019-03-30 00:00:00+00:00,667967,ethereum
2019-03-31 00:00:00+00:00,646230,ethereum
2019-04-01 00:00:00+00:00,687574,ethereum
2019-04-02 00:00:00+00:00,758900,ethereum
2019-04-03 00:00:00+00:00,746605,ethereum
2019-04-04 00:00:00+00:00,673520,ethereum
2019-04-05 00:00:00+00:00,621924,ethereum
2019-04-06 00:00:00+00:00,559039,ethereum
2019-04-07 00:00:00+00:00,572886,ethereum
2019-04-08 00:00:00+00:00,668000,ethereum
2019-04-09 00:00:00+00:00,656914,ethereum
2019-04-10 00:00:00+00:00,674070,ethereum
2019-04-11 00:00:00+00:00,729032,ethereum
2019-04-12 00:00:00+00:00,694793,ethereum
2019-04-13 00:00:00+00:00,614291,ethereum
2019-04-14 00:00:00+00:00,551055,ethereum
2019-04-15 00:00:00+00:00,622058,ethereum
2019-04-16 00:00:00+00:00,656461,ethereum
2019-04-17 00:00:00+00:00,681896,ethereum
2019-04-18 00:00:00+00:00,697650,ethereum
2019-04-19 00:00:00+00:00,693183,ethereum
2019-04-20 00:00:00+00:00,686824,ethereum
2019-04-21 00:00:00+00:00,631190,ethereum
2019-04-22 00:00:00+00:00,719306,ethereum
2019-04-23 00:00:00+00:00,729268,ethereum
2019-04-24 00:00:00+00:00,668917,ethereum
2019-04-25 00:00:00+00:00,680812,ethereum
2019-04-26 00:00:00+00:00,661061,ethereum
2019-04-27 00:00:00+00:00,562687,ethereum
2019-04-28 00:00:00+00:00,593482,ethereum
2019-04-29 00:00:00+00:00,628989,ethereum
2019-04-30 00:00:00+00:00,707771,ethereum
2019-05-01 00:00:00+00:00,703790,ethereum
2019-05-02 00:00:00+00:00,626308,ethereum
2019-05-03 00:00:00+00:00,670882,ethereum
2019-05-04 00:00:00+00:00,623395,ethereum
2019-05-05 00:00:00+00:00,637464,ethereum
2019-05-06 00:00:00+00:00,706135,ethereum
2019-05-07 00:00:00+00:00,658146,ethereum
2019-05-08 00:00:00+00:00,686996,ethereum
2019-05-09 00:00:00+00:00,718440,ethereum
2019-05-10 00:00:00+00:00,736762,ethereum
2019-05-11 00:00:00+00:00,742337,ethereum
2019-05-12 00:00:00+00:00,715827,ethereum
2019-05-13 00:00:00+00:00,758695,ethereum
2019-05-14 00:00:00+00:00,830785,ethereum
2019-05-15 00:00:00+00:00,847606,ethereum
2019-05-16 00:00:00+00:00,908208,ethereum
2019-05-17 00:00:00+00:00,810320,ethereum
2019-05-18 00:00:00+00:00,735420,ethereum
2019-05-19 00:00:00+00:00,752431,ethereum
2019-05-20 00:00:00+00:00,860161,ethereum
2019-05-21 00:00:00+00:00,812799,ethereum
2019-05-22 00:00:00+00:00,873384,ethereum
2019-05-23 00:00:00+00:00,846724,ethereum
2019-05-24 00:00:00+00:00,904057,ethereum
2019-05-25 00:00:00+00:00,839949,ethereum
2019-05-26 00:00:00+00:00,763094,ethereum
2019-05-27 00:00:00+00:00,941733,ethereum
2019-05-28 00:00:00+00:00,910535,ethereum
2019-05-29 00:00:00+00:00,947509,ethereum
2019-05-30 00:00:00+00:00,891907,ethereum
2019-05-31 00:00:00+00:00,870676,ethereum
2019-06-01 00:00:00+00:00,956751,ethereum
2019-06-02 00:00:00+00:00,890894,ethereum
2019-06-03 00:00:00+00:00,889067,ethereum
2019-06-04 00:00:00+00:00,891955,ethereum
2019-06-05 00:00:00+00:00,799392,ethereum
2019-06-06 00:00:00+00:00,824817,ethereum
2019-06-07 00:00:00+00:00,758454,ethereum
2019-06-08 00:00:00+00:00,992653,ethereum
2019-06-09 00:00:00+00:00,715741,ethereum
2019-06-10 00:00:00+00:00,963694,ethereum
2019-06-11 00:00:00+00:00,930038,ethereum
2019-06-12 00:00:00+00:00,860682,ethereum
2019-06-13 00:00:00+00:00,749758,ethereum
2019-06-14 00:00:00+00:00,825364,ethereum
2019-06-15 00:00:00+00:00,938952,ethereum
2019-06-16 00:00:00+00:00,888979,ethereum
2019-06-17 00:00:00+00:00,944094,ethereum
2019-06-18 00:00:00+00:00,850016,ethereum
2019-06-19 00:00:00+00:00,886054,ethereum
2019-06-20 00:00:00+00:00,985024,ethereum
2019-06-21 00:00:00+00:00,777627,ethereum
2019-06-22 00:00:00+00:00,758133,ethereum
2019-06-23 00:00:00+00:00,773499,ethereum
2019-06-24 00:00:00+00:00,809637,ethereum
2019-06-25 00:00:00+00:00,932194,ethereum
2019-06-26 00:00:00+00:00,848601,ethereum
2019-06-27 00:00:00+00:00,814118,ethereum
2019-06-28 00:00:00+00:00,1004170,ethereum
2019-06-29 00:00:00+00:00,733337,ethereum
2019-06-30 00:00:00+00:00,685958,ethereum
2019-07-01 00:00:00+00:00,951985,ethereum
2019-07-02 00:00:00+00:00,895054,ethereum
2019-07-03 00:00:00+00:00,753227,ethereum
2019-07-04 00:00:00+00:00,747514,ethereum
2019-07-05 00:00:00+00:00,849080,ethereum
2019-07-06 00:00:00+00:00,754040,ethereum
2019-07-07 00:00:00+00:00,582067,ethereum
2019-07-08 00:00:00+00:00,809796,ethereum
2019-07-09 00:00:00+00:00,771955,ethereum
2019-07-10 00:00:00+00:00,736096,ethereum
2019-07-11 00:00:00+00:00,975288,ethereum
2019-07-12 00:00:00+00:00,726392,ethereum
2019-07-13 00:00:00+00:00,587283,ethereum
2019-07-14 00:00:00+00:00,613490,ethereum
2019-07-15 00:00:00+00:00,743294,ethereum
2019-07-16 00:00:00+00:00,1003278,ethereum
2019-07-17 00:00:00+00:00,830029,ethereum
2019-07-18 00:00:00+00:00,667874,ethereum
2019-07-19 00:00:00+00:00,815548,ethereum
2019-07-20 00:00:00+00:00,584085,ethereum
2019-07-21 00:00:00+00:00,522416,ethereum
2019-07-22 00:00:00+00:00,640666,ethereum
2019-07-23 00:00:00+00:00,606795,ethereum
2019-07-24 00:00:00+00:00,907213,ethereum
2019-07-25 00:00:00+00:00,949864,ethereum
2019-07-26 00:00:00+00:00,640260,ethereum
2019-07-27 00:00:00+00:00,577697,ethereum
2019-07-28 00:00:00+00:00,572697,ethereum
2019-07-29 00:00:00+00:00,676990,ethereum
2019-07-30 00:00:00+00:00,715782,ethereum
2019-07-31 00:00:00+00:00,684284,ethereum
2019-08-01 00:00:00+00:00,877643,ethereum
2019-08-02 00:00:00+00:00,768312,ethereum
2019-08-03 00:00:00+00:00,783492,ethereum
2019-08-04 00:00:00+00:00,569134,ethereum
2019-08-05 00:00:00+00:00,718438,ethereum
2019-08-06 00:00:00+00:00,732052,ethereum
2019-08-07 00:00:00+00:00,742477,ethereum
2019-08-08 00:00:00+00:00,692736,ethereum
2019-08-09 00:00:00+00:00,721762,ethereum
2019-08-10 00:00:00+00:00,630929,ethereum
2019-08-11 00:00:00+00:00,582507,ethereum
2019-08-12 00:00:00+00:00,712949,ethereum
2019-08-13 00:00:00+00:00,698671,ethereum
2019-08-14 00:00:00+00:00,736647,ethereum
2019-08-15 00:00:00+00:00,689076,ethereum
2019-08-16 00:00:00+00:00,718875,ethereum
2019-08-17 00:00:00+00:00,641106,ethereum
2019-08-18 00:00:00+00:00,627260,ethereum
2019-08-19 00:00:00+00:00,724461,ethereum
2019-08-20 00:00:00+00:00,733520,ethereum
2019-08-21 00:00:00+00:00,731500,ethereum
2019-08-22 00:00:00+00:00,737144,ethereum
2019-08-23 00:00:00+00:00,733282,ethereum
2019-08-24 00:00:00+00:00,684235,ethereum
2019-08-25 00:00:00+00:00,677260,ethereum
2019-08-26 00:00:00+00:00,750845,ethereum
2019-08-27 00:00:00+00:00,748158,ethereum
2019-08-28 00:00:00+00:00,722262,ethereum
2019-08-29 00:00:00+00:00,724189,ethereum
2019-08-30 00:00:00+00:00,713194,ethereum
2019-08-31 00:00:00+00:00,679773,ethereum
2019-09-01 00:00:00+00:00,690235,ethereum
2019-09-02 00:00:00+00:00,757539,ethereum
2019-09-03 00:00:00+00:00,751224,ethereum
2019-09-04 00:00:00+00:00,714432,ethereum
2019-09-05 00:00:00+00:00,769872,ethereum
2019-09-06 00:00:00+00:00,768500,ethereum
2019-09-07 00:00:00+00:00,677445,ethereum
2019-09-08 00:00:00+00:00,675137,ethereum
2019-09-09 00:00:00+00:00,756508,ethereum
2019-09-10 00:00:00+00:00,691617,ethereum
2019-09-11 00:00:00+00:00,705292,ethereum
2019-09-12 00:00:00+00:00,723726,ethereum
2019-09-13 00:00:00+00:00,623470,ethereum
2019-09-14 00:00:00+00:00,628467,ethereum
2019-09-15 00:00:00+00:00,633961,ethereum
2019-09-16 00:00:00+00:00,733010,ethereum
2019-09-17 00:00:00+00:00,681814,ethereum
2019-09-18 00:00:00+00:00,708743,ethereum
2019-09-19 00:00:00+00:00,692484,ethereum
2019-09-20 00:00:00+00:00,717128,ethereum
2019-09-21 00:00:00+00:00,596973,ethereum
2019-09-22 00:00:00+00:00,576563,ethereum
2019-09-23 00:00:00+00:00,639394,ethereum
2019-09-24 00:00:00+00:00,709522,ethereum
2019-09-25 00:00:00+00:00,677675,ethereum
2019-09-26 00:00:00+00:00,657676,ethereum
2019-09-27 00:00:00+00:00,623632,ethereum
2019-09-28 00:00:00+00:00,607857,ethereum
2019-09-29 00:00:00+00:00,591986,ethereum
2019-09-30 00:00:00+00:00,683924,ethereum
2019-10-01 00:00:00+00:00,645073,ethereum
2019-10-02 00:00:00+00:00,627137,ethereum
2019-10-03 00:00:00+00:00,615189,ethereum
2019-10-04 00:00:00+00:00,590197,ethereum
2019-10-05 00:00:00+00:00,595118,ethereum
2019-10-06 00:00:00+00:00,571769,ethereum
2019-10-07 00:00:00+00:00,629382,ethereum
2019-10-08 00:00:00+00:00,710373,ethereum
2019-10-09 00:00:00+00:00,751354,ethereum
2019-10-10 00:00:00+00:00,706127,ethereum
2019-10-11 00:00:00+00:00,702673,ethereum
2019-10-12 00:00:00+00:00,634450,ethereum
2019-10-13 00:00:00+00:00,566845,ethereum
2019-10-14 00:00:00+00:00,650601,ethereum
2019-10-15 00:00:00+00:00,690703,ethereum
2019-10-16 00:00:00+00:00,694589,ethereum
2019-10-17 00:00:00+00:00,703704,ethereum
2019-10-18 00:00:00+00:00,733646,ethereum
2019-10-19 00:00:00+00:00,665170,ethereum
2019-10-20 00:00:00+00:00,612341,ethereum
2019-10-21 00:00:00+00:00,678528,ethereum
2019-10-22 00:00:00+00:00,726230,ethereum
2019-10-23 00:00:00+00:00,736388,ethereum
2019-10-24 00:00:00+00:00,724917,ethereum
2019-10-25 00:00:00+00:00,741655,ethereum
2019-10-26 00:00:00+00:00,716822,ethereum
2019-10-27 00:00:00+00:00,642955,ethereum
2019-10-28 00:00:00+00:00,721335,ethereum
2019-10-29 00:00:00+00:00,707622,ethereum
2019-10-30 00:00:00+00:00,717618,ethereum
2019-10-31 00:00:00+00:00,744118,ethereum
2019-11-01 00:00:00+00:00,705019,ethereum
2019-11-02 00:00:00+00:00,590976,ethereum
2019-11-03 00:00:00+00:00,571113,ethereum
2019-11-04 00:00:00+00:00,670783,ethereum
2019-11-05 00:00:00+00:00,739254,ethereum
2019-11-06 00:00:00+00:00,707733,ethereum
2019-11-07 00:00:00+00:00,857371,ethereum
2019-11-08 00:00:00+00:00,699138,ethereum
2019-11-09 00:00:00+00:00,604007,ethereum
2019-11-10 00:00:00+00:00,609364,ethereum
2019-11-11 00:00:00+00:00,710155,ethereum
2019-11-12 00:00:00+00:00,708660,ethereum
2019-11-13 00:00:00+00:00,713551,ethereum
2019-11-14 00:00:00+00:00,679505,ethereum
2019-11-15 00:00:00+00:00,683049,ethereum
2019-11-16 00:00:00+00:00,596661,ethereum
2019-11-17 00:00:00+00:00,600168,ethereum
2019-11-18 00:00:00+00:00,734472,ethereum
2019-11-19 00:00:00+00:00,735532,ethereum
2019-11-20 00:00:00+00:00,689771,ethereum
2019-11-21 00:00:00+00:00,762896,ethereum
2019-11-22 00:00:00+00:00,794748,ethereum
2019-11-23 00:00:00+00:00,631670,ethereum
2019-11-24 00:00:00+00:00,596880,ethereum
2019-11-25 00:00:00+00:00,762888,ethereum
2019-11-26 00:00:00+00:00,679733,ethereum
2019-11-27 00:00:00+00:00,674957,ethereum
2019-11-28 00:00:00+00:00,623080,ethereum
2019-11-29 00:00:00+00:00,670568,ethereum
2019-11-30 00:00:00+00:00,584871,ethereum
2019-12-01 00:00:00+00:00,615069,ethereum
2019-12-02 00:00:00+00:00,681210,ethereum
2019-12-03 00:00:00+00:00,610528,ethereum
2019-12-04 00:00:00+00:00,661004,ethereum
2019-12-05 00:00:00+00:00,617647,ethereum
2019-12-06 00:00:00+00:00,573666,ethereum
2019-12-07 00:00:00+00:00,488124,ethereum
2019-12-08 00:00:00+00:00,440672,ethereum
2019-12-09 00:00:00+00:00,635462,ethereum
2019-12-10 00:00:00+00:00,631603,ethereum
2019-12-11 00:00:00+00:00,625349,ethereum
2019-12-12 00:00:00+00:00,635638,ethereum
2019-12-13 00:00:00+00:00,621511,ethereum
2019-12-14 00:00:00+00:00,551143,ethereum
2019-12-15 00:00:00+00:00,526996,ethereum
2019-12-16 00:00:00+00:00,634682,ethereum
2019-12-17 00:00:00+00:00,646999,ethereum
2019-12-18 00:00:00+00:00,663295,ethereum
2019-12-19 00:00:00+00:00,620140,ethereum
2019-12-20 00:00:00+00:00,614338,ethereum
2019-12-21 00:00:00+00:00,545378,ethereum
2019-12-22 00:00:00+00:00,529935,ethereum
2019-12-23 00:00:00+00:00,631635,ethereum
2019-12-24 00:00:00+00:00,602814,ethereum
2019-12-25 00:00:00+00:00,565093,ethereum
2019-12-26 00:00:00+00:00,586645,ethereum
2019-12-27 00:00:00+00:00,580029,ethereum
2019-12-28 00:00:00+00:00,516438,ethereum
2019-12-29 00:00:00+00:00,480131,ethereum
2019-12-30 00:00:00+00:00,584426,ethereum
2019-12-31 00:00:00+00:00,554215,ethereum
2020-01-01 00:00:00+00:00,466526,ethereum
2020-01-02 00:00:00+00:00,505639,ethereum
2020-01-03 00:00:00+00:00,581641,ethereum
2020-01-04 00:00:00+00:00,559074,ethereum
2020-01-05 00:00:00+00:00,524664,ethereum
2020-01-06 00:00:00+00:00,626525,ethereum
2020-01-07 00:00:00+00:00,646478,ethereum
2020-01-08 00:00:00+00:00,653831,ethereum
2020-01-09 00:00:00+00:00,621399,ethereum
2020-01-10 00:00:00+00:00,605095,ethereum
2020-01-11 00:00:00+00:00,549612,ethereum
2020-01-12 00:00:00+00:00,523951,ethereum
2020-01-13 00:00:00+00:00,565389,ethereum
2020-01-14 00:00:00+00:00,671748,ethereum
2020-01-15 00:00:00+00:00,698399,ethereum
2020-01-16 00:00:00+00:00,693649,ethereum
2020-01-17 00:00:00+00:00,676556,ethereum
2020-01-18 00:00:00+00:00,628211,ethereum
2020-01-19 00:00:00+00:00,615368,ethereum
2020-01-20 00:00:00+00:00,599266,ethereum
2020-01-21 00:00:00+00:00,558962,ethereum
2020-01-22 00:00:00+00:00,513767,ethereum
2020-01-23 00:00:00+00:00,552533,ethereum
2020-01-24 00:00:00+00:00,497135,ethereum
2020-01-25 00:00:00+00:00,435515,ethereum
2020-01-26 00:00:00+00:00,428839,ethereum
2020-01-27 00:00:00+00:00,476541,ethereum
2020-01-28 00:00:00+00:00,526284,ethereum
2020-01-29 00:00:00+00:00,551529,ethereum
2020-01-30 00:00:00+00:00,566052,ethereum
2020-01-31 00:00:00+00:00,583358,ethereum
2020-02-01 00:00:00+00:00,545761,ethereum
2020-02-02 00:00:00+00:00,530094,ethereum
2020-02-03 00:00:00+00:00,621191,ethereum
2020-02-04 00:00:00+00:00,524476,ethereum
2020-02-05 00:00:00+00:00,610780,ethereum
2020-02-06 00:00:00+00:00,606505,ethereum
2020-02-07 00:00:00+00:00,626252,ethereum
2020-02-08 00:00:00+00:00,661649,ethereum
2020-02-09 00:00:00+00:00,628631,ethereum
2020-02-10 00:00:00+00:00,668760,ethereum
2020-02-11 00:00:00+00:00,709280,ethereum
2020-02-12 00:00:00+00:00,798162,ethereum
2020-02-13 00:00:00+00:00,764763,ethereum
2020-02-14 00:00:00+00:00,771827,ethereum
2020-02-15 00:00:00+00:00,699151,ethereum
2020-02-16 00:00:00+00:00,661490,ethereum
2020-02-17 00:00:00+00:00,695366,ethereum
2020-02-18 00:00:00+00:00,733983,ethereum
2020-02-19 00:00:00+00:00,695837,ethereum
2020-02-20 00:00:00+00:00,689600,ethereum
2020-02-21 00:00:00+00:00,670542,ethereum
2020-02-22 00:00:00+00:00,605859,ethereum
2020-02-23 00:00:00+00:00,606290,ethereum
2020-02-24 00:00:00+00:00,687702,ethereum
2020-02-25 00:00:00+00:00,670257,ethereum
2020-02-26 00:00:00+00:00,704929,ethereum
2020-02-27 00:00:00+00:00,714482,ethereum
2020-02-28 00:00:00+00:00,688694,ethereum
2020-02-29 00:00:00+00:00,620465,ethereum
2020-03-01 00:00:00+00:00,628500,ethereum
2020-03-02 00:00:00+00:00,681477,ethereum
2020-03-03 00:00:00+00:00,661419,ethereum
2020-03-04 00:00:00+00:00,663966,ethereum
2020-03-05 00:00:00+00:00,720114,ethereum
2020-03-06 00:00:00+00:00,676799,ethereum
2020-03-07 00:00:00+00:00,630992,ethereum
2020-03-08 00:00:00+00:00,662565,ethereum
2020-03-09 00:00:00+00:00,784085,ethereum
2020-03-10 00:00:00+00:00,760588,ethereum
2020-03-11 00:00:00+00:00,713065,ethereum
2020-03-12 00:00:00+00:00,760781,ethereum
2020-03-13 00:00:00+00:00,847947,ethereum
2020-03-14 00:00:00+00:00,681830,ethereum
2020-03-15 00:00:00+00:00,657653,ethereum
2020-03-16 00:00:00+00:00,784094,ethereum
2020-03-17 00:00:00+00:00,763100,ethereum
2020-03-18 00:00:00+00:00,768437,ethereum
2020-03-19 00:00:00+00:00,864017,ethereum
2020-03-20 00:00:00+00:00,822158,ethereum
2020-03-21 00:00:00+00:00,857503,ethereum
2020-03-22 00:00:00+00:00,746195,ethereum
2020-03-23 00:00:00+00:00,801238,ethereum
2020-03-24 00:00:00+00:00,791900,ethereum
2020-03-25 00:00:00+00:00,765389,ethereum
2020-03-26 00:00:00+00:00,772649,ethereum
2020-03-27 00:00:00+00:00,748776,ethereum
2020-03-28 00:00:00+00:00,667726,ethereum
2020-03-29 00:00:00+00:00,607984,ethereum
2020-03-30 00:00:00+00:00,724004,ethereum
2020-03-31 00:00:00+00:00,731749,ethereum
2020-04-01 00:00:00+00:00,683007,ethereum
2020-04-02 00:00:00+00:00,720554,ethereum
2020-04-03 00:00:00+00:00,722688,ethereum
2020-04-04 00:00:00+00:00,625952,ethereum
2020-04-05 00:00:00+00:00,614001,ethereum
2020-04-06 00:00:00+00:00,771300,ethereum
2020-04-07 00:00:00+00:00,783472,ethereum
2020-04-08 00:00:00+00:00,830223,ethereum
2020-04-09 00:00:00+00:00,727502,ethereum
2020-04-10 00:00:00+00:00,745643,ethereum
2020-04-11 00:00:00+00:00,680523,ethereum
2020-04-12 00:00:00+00:00,678530,ethereum
2020-04-13 00:00:00+00:00,744306,ethereum
2020-04-14 00:00:00+00:00,813972,ethereum
2020-04-15 00:00:00+00:00,792152,ethereum
2020-04-16 00:00:00+00:00,790334,ethereum
2020-04-17 00:00:00+00:00,785639,ethereum
2020-04-18 00:00:00+00:00,783111,ethereum
2020-04-19 00:00:00+00:00,741675,ethereum
2020-04-20 00:00:00+00:00,828885,ethereum
2020-04-21 00:00:00+00:00,812963,ethereum
2020-04-22 00:00:00+00:00,790519,ethereum
2020-04-23 00:00:00+00:00,826397,ethereum
2020-04-24 00:00:00+00:00,846807,ethereum
2020-04-25 00:00:00+00:00,792299,ethereum
2020-04-26 00:00:00+00:00,801949,ethereum
2020-04-27 00:00:00+00:00,841193,ethereum
2020-04-28 00:00:00+00:00,838453,ethereum
2020-04-29 00:00:00+00:00,897881,ethereum
2020-04-30 00:00:00+00:00,899459,ethereum
2020-05-01 00:00:00+00:00,827138,ethereum
2020-05-02 00:00:00+00:00,765990,ethereum
2020-05-03 00:00:00+00:00,789689,ethereum
2020-05-04 00:00:00+00:00,774035,ethereum
2020-05-05 00:00:00+00:00,785518,ethereum
2020-05-06 00:00:00+00:00,833506,ethereum
2020-05-07 00:00:00+00:00,877129,ethereum
2020-05-08 00:00:00+00:00,887756,ethereum
2020-05-09 00:00:00+00:00,894382,ethereum
2020-05-10 00:00:00+00:00,879153,ethereum
2020-05-11 00:00:00+00:00,887554,ethereum
2020-05-12 00:00:00+00:00,880678,ethereum
2020-05-13 00:00:00+00:00,856962,ethereum
2020-05-14 00:00:00+00:00,820300,ethereum
2020-05-15 00:00:00+00:00,888691,ethereum
2020-05-16 00:00:00+00:00,875030,ethereum
2020-05-17 00:00:00+00:00,808464,ethereum
2020-05-18 00:00:00+00:00,857645,ethereum
2020-05-19 00:00:00+00:00,848038,ethereum
2020-05-20 00:00:00+00:00,855377,ethereum
2020-05-21 00:00:00+00:00,867704,ethereum
2020-05-22 00:00:00+00:00,916282,ethereum
2020-05-23 00:00:00+00:00,868425,ethereum
2020-05-24 00:00:00+00:00,825755,ethereum
2020-05-25 00:00:00+00:00,875607,ethereum
2020-05-26 00:00:00+00:00,916975,ethereum
2020-05-27 00:00:00+00:00,896217,ethereum
2020-05-28 00:00:00+00:00,907265,ethereum
2020-05-29 00:00:00+00:00,949269,ethereum
2020-05-30 00:00:00+00:00,881950,ethereum
2020-05-31 00:00:00+00:00,850103,ethereum
2020-06-01 00:00:00+00:00,929874,ethereum
2020-06-02 00:00:00+00:00,980902,ethereum
2020-06-03 00:00:00+00:00,898364,ethereum
2020-06-04 00:00:00+00:00,930407,ethereum
2020-06-05 00:00:00+00:00,901995,ethereum
2020-06-06 00:00:00+00:00,946196,ethereum
2020-06-07 00:00:00+00:00,943786,ethereum
2020-06-08 00:00:00+00:00,966206,ethereum
2020-06-09 00:00:00+00:00,923075,ethereum
2020-06-10 00:00:00+00:00,939890,ethereum
2020-06-11 00:00:00+00:00,925331,ethereum
2020-06-12 00:00:00+00:00,889318,ethereum
2020-06-13 00:00:00+00:00,833267,ethereum
2020-06-14 00:00:00+00:00,785017,ethereum
2020-06-15 00:00:00+00:00,912281,ethereum
2020-06-16 00:00:00+00:00,904928,ethereum
2020-06-17 00:00:00+00:00,879736,ethereum
2020-06-18 00:00:00+00:00,913845,ethereum
2020-06-19 00:00:00+00:00,945942,ethereum
2020-06-20 00:00:00+00:00,941415,ethereum
2020-06-21 00:00:00+00:00,987058,ethereum
2020-06-22 00:00:00+00:00,1092083,ethereum
2020-06-23 00:00:00+00:00,1119442,ethereum
2020-06-24 00:00:00+00:00,1070862,ethereum
2020-06-25 00:00:00+00:00,1041742,ethereum
2020-06-26 00:00:00+00:00,1017505,ethereum
2020-06-27 00:00:00+00:00,1017138,ethereum
